;host_is_superhost;host_listings_count;latitude;longitude;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;price;guests_included;extra_people;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;is_business_travel_ready;cancellation_policy;ano;mes;;
647;f;2.0;-2.298.353.336.761.100;-4.319.422.420.509.180;Apartment;Entire home/apt;2;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Long term stays allowed"",""Host greets you""}";301.0;2;200.0;6;90;15;f;f;strict_14_with_grace_period;2018;4;;
649;f;55.0;-23.016.814.053.684.000;-4.345.980.210.917.000;Apartment;Entire home/apt;1;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,""Air conditioning"",Doorman,Elevator}";444.0;1;0.0;1;1125;0;f;f;strict;2018;4;;
650;f;2.0;-2.298.379.801.581.270;-4.319.839.663.112.700;Apartment;Entire home/apt;2;1.0;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}";208.0;2;150.0;5;180;16;f;f;strict;2018;4;;
651;f;12.0;-22.982.683.013.965.300;-4.321.832.932.011.800;Serviced apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Front desk/doorperson"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}";379.0;1;0.0;1;1125;11;f;f;strict;2018;4;;
652;f;5.0;-22.933.778.581.920.200;-431.985.922.238.919;House;Private room;6;2.0;1.0;1.0;Real Bed;"{Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Family/kid friendly""}";246.0;2;82.0;1;30;19;t;f;strict;2018;4;;
653;f;1.0;-2.297.775.231.220.490;-4.323.313.074.793.030;Apartment;Entire home/apt;4;2.0;2.0;4.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",Washer,Essentials,""24-hour check-in"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";622.0;1;300.0;7;30;3;t;f;flexible;2018;4;;
654;f;55.0;-22.982.070.269.719.500;-4.320.462.153.361.990;Apartment;Entire home/apt;4;2.0;2.0;3.0;Real Bed;"{""Cable TV"",Internet,""Air conditioning"",Kitchen,Doorman,Elevator}";509.0;1;0.0;3;1125;0;f;f;strict;2018;4;;
655;f;1.0;-2.297.668.330.959.840;-4.323.201.154.453.470;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",""Smoking allowed"",Doorman,Breakfast,Elevator}";201.0;1;0.0;2;1125;0;f;f;flexible;2018;4;;
656;f;1.0;-2.297.417.387.175.380;-4.341.132.678.189.300;Apartment;Entire home/apt;6;1.0;3.0;6.0;Real Bed;"{TV,Kitchen,""Free parking on premises"",Doorman,Elevator,""Family/kid friendly""}";201.0;1;0.0;2;1125;7;t;f;strict;2018;4;;
657;f;1.0;-22.966.869.841.288.500;-4.318.360.310.739.170;Apartment;Entire home/apt;3;1.0;1.0;2.0;Pull-out Sofa;"{TV,Wifi,""Air conditioning"",Kitchen,""Family/kid friendly"",""Suitable for events"",Washer,""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";301.0;1;0.0;5;90;3;t;f;strict;2018;4;;
658;f;1.0;-229.444.631.707.181;-4.316.261.442.202.900;House;Private room;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Host greets you""}";82.0;1;61.0;2;28;134;t;f;moderate;2018;4;;
659;f;1.0;-22.953.337.911.903.500;-4.319.408.574.601.120;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,Kitchen,""Smoking allowed"",""Buzzer/wireless intercom"",Washer,""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";82.0;1;119.0;1;30;0;t;f;moderate;2018;4;;
660;f;3.0;-2.296.353.910.068.790;-4.317.152.832.120.870;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,Washer,Dryer,Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";151.0;1;30.0;1;999999999;49;f;f;strict;2018;4;;
661;f;2.0;-2.298.453.720.547.950;-4.319.894.584.456.120;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Host greets you""}";801.0;2;0.0;5;90;18;f;f;strict;2018;4;;
662;f;9.0;-22.983.587.330.736.300;-4.321.958.400.666.730;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";400.0;1;0.0;7;365;0;f;f;strict;2018;4;;
663;t;4.0;-22.911.571.162.319.200;-4.317.766.089.912.050;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Front desk/doorperson"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}";109.0;1;0.0;1;60;81;f;f;moderate;2018;4;;
664;f;1.0;-23.015.355.685.514.600;-4.331.279.221.840.400;Apartment;Entire home/apt;5;1.0;2.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_50"",""Private entrance"",""Host greets you""}";321.0;5;70.0;2;30;21;f;f;strict;2018;4;;
665;f;3.0;-2.296.943.123.895.020;-4.318.666.240.713.350;Apartment;Private room;2;2.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer}";181.0;1;0.0;5;360;0;t;f;flexible;2018;4;;
666;f;1.0;-22.971.777.026.816.900;-4.339.225.722.393.120;Apartment;Entire home/apt;4;1.0;2.0;5.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Children’s books and toys"",""Window guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Step-free access"",""Wide entryway""}";151.0;2;62.0;2;10;40;f;f;strict;2018;4;;
667;t;5.0;-22.966.616.430.070.000;-4.318.884.707.392.230;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";301.0;2;100.0;2;365;69;t;f;strict;2018;4;;
668;f;1.0;-22.961.685.469.812.800;-4.317.568.251.040.530;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom""}";181.0;1;0.0;3;21;12;f;f;strict;2018;4;;
669;f;2.0;-22.902.164.745.917.700;-43.179.634.164.651.200;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,""Air conditioning"",Kitchen,Doorman,Elevator,Washer}";249.0;1;100.0;2;180;0;f;f;strict;2018;4;;
670;f;1.0;-2.297.194.256.306.390;-4.318.976.335.413.340;Apartment;Private room;4;1.0;1.0;4.0;Real Bed;"{TV,Wifi,Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}";68.0;1;68.0;2;30;4;f;f;strict;2018;4;;
671;f;14.0;-2.301.101.387.968.670;-4.335.904.602.273.070;Other;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Elevator,Essentials,""Bed linens"",""Extra pillows and blankets""}";249.0;2;50.0;4;730;4;f;f;strict;2018;4;;
672;f;3.0;-2.294.442.281.274.460;-4.318.356.528.230.270;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer}";229.0;3;0.0;4;90;12;f;f;strict;2018;4;;
673;f;5.0;-2.301.083.520.599.830;-4.334.168.715.539.430;House;Private room;2;1.0;1.0;2.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Breakfast,""Buzzer/wireless intercom"",""Family/kid friendly"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";191.0;1;0.0;2;1125;4;t;f;flexible;2018;4;;
674;f;5.0;-23.010.579.260.081.900;-4.334.071.249.115.660;House;Private room;2;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Breakfast,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Bed linens"",""Host greets you""}";150.0;1;0.0;2;1125;11;t;f;flexible;2018;4;;
675;f;5.0;-2.300.970.126.400.840;-43.342.093.846.231.900;House;Private room;2;1.0;1.0;1.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Breakfast,""Family/kid friendly"",Dryer,""translation missing: en.hosting_amenity_50""}";201.0;1;0.0;2;60;5;t;f;flexible;2018;4;;
676;f;1.0;-2.296.521.435.481.640;-43.190.180.264.871;Apartment;Entire home/apt;7;1.5;2.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}";99.0;1;50.0;2;365;69;f;f;moderate;2018;4;;
677;t;5.0;-2.298.504.997.058.120;-4.320.084.120.164.450;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Children’s books and toys"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}";229.0;3;50.0;2;6000;80;f;f;strict;2018;4;;
678;f;2.0;-22.983.199.385.688.800;-4.320.007.479.623.160;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,Washer,Other}";632.0;4;126.0;2;30;13;f;f;strict;2018;4;;
679;f;1.0;-22.984.650.038.749.300;-4.321.388.967.967.550;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";188.0;1;0.0;3;30;0;f;f;strict;2018;4;;
680;f;1.0;-22.983.240.401.414.000;-4.320.008.083.453.930;Bed and breakfast;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";116.0;1;0.0;1;1125;0;f;f;flexible;2018;4;;
681;t;1.0;-22.963.138.896.711.400;-43.172.512.712.483.400;Apartment;Entire home/apt;5;1.5;2.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}";307.0;1;0.0;3;60;45;t;f;strict;2018;4;;
682;t;6.0;-22.969.716.846.596.100;-4.317.990.030.247.280;Apartment;Entire home/apt;6;1.5;3.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron}";376.0;1;0.0;2;1125;204;t;f;strict;2018;4;;
683;f;54.0;-2.296.766.718.502.680;-4.317.808.541.214.400;Dorm;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,""Pets live on this property"",Cat(s),Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials}";260.0;1;0.0;3;1125;0;f;f;strict;2018;4;;
684;f;1.0;-22.925.111.012.299.700;-43.173.068.095.801.600;Apartment;Entire home/apt;2;1.0;2.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom""}";856.0;1;0.0;5;30;0;f;f;strict;2018;4;;
685;f;28.0;-2.296.412.297.458.100;-43.174.327.294.762.500;Apartment;Entire home/apt;7;1.0;2.0;4.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Smoking allowed"",Elevator,""Family/kid friendly"",Washer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}";157.0;4;19.0;2;365;136;t;f;strict;2018;4;;
686;f;1.0;-2.300.387.458.827.310;-4.330.892.875.839.280;House;Entire home/apt;4;3.0;2.0;2.0;Real Bed;"{""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),""Family/kid friendly"",Washer,""First aid kit""}";6830.0;1;0.0;1;30;0;f;f;moderate;2018;4;;
687;t;2.0;-2.298.073.361.968.450;-4.319.052.018.844.610;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";99.0;1;40.0;3;1125;44;t;f;strict;2018;4;;
688;t;8.0;-22.968.864.374.325.300;-4.318.323.622.714.100;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Front desk/doorperson"",""Outlet covers"",""Room-darkening shades"",""Children’s dinnerware"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Flat path to front door"",""Step-free access"",""Wide doorway"",""Accessible-height bed"",""Firm mattress"",""Step-free access"",""Wide doorway"",""Bathtub with bath chair"",""Step-free access"",""Wide entryway""}";181.0;1;0.0;3;301;48;t;f;strict;2018;4;;
689;f;55.0;-22.974.354.582.294.400;-43.189.368.882.540.500;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;{};274.0;1;0.0;3;1125;0;f;f;strict;2018;4;;
690;f;2.0;-2.298.061.514.123.410;-431.914.067.760.533;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Hangers,Iron,""Laptop friendly workspace""}";120.0;2;25.0;1;1125;57;f;f;strict;2018;4;;
691;f;2.0;-2.297.989.714.187.860;-43.225.802.399.676.800;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""24-hour check-in""}";280.0;2;100.0;4;30;55;f;f;strict;2018;4;;
692;f;1.0;-2.291.469.766.321.760;-4.318.630.965.903.090;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Essentials}";85.0;1;0.0;2;90;11;f;f;strict;2018;4;;
693;f;1.0;-22.974.841.705.963.800;-4.318.710.767.345.010;Serviced apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Family/kid friendly"",Essentials,""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed""}";270.0;2;137.0;1;1125;282;t;f;moderate;2018;4;;
694;f;60.0;-22.984.943.507.714.600;-4.319.087.319.886.420;Loft;Entire home/apt;8;3.5;3.0;3.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Elevator,""Hot tub"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";1781.0;4;171.0;3;1125;15;f;f;strict;2018;4;;
695;f;60.0;-22.985.909.621.167.100;-4.320.128.015.644.910;Loft;Entire home/apt;8;3.5;3.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Elevator,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Host greets you""}";3757.0;1;0.0;3;90;1;f;f;strict;2018;4;;
696;f;60.0;-22.981.654.426.787.100;-4.318.952.980.305.160;Loft;Entire home/apt;10;3.5;5.0;5.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}";2483.0;1;0.0;4;90;6;f;f;strict;2018;4;;
